epci_code;com_name;com_code;arrdep_code;arrdep_name;dep_code;com_arm_siren_code
200069839;Bertheauville;76083;761;Dieppe;76;217600832
200010700;Beuzevillette;76092;762;Le Havre;76;217600923
200070068;Callengeville;76122;761;Dieppe;76;217601228
200068534;Les Cent-Acres;76168;761;Dieppe;76;217601681
200069730;Croisy-sur-Andelle;76201;761;Dieppe;76;217602010
200023414;Déville-lès-Rouen;76216;763;Rouen;76;217602168
200070449;Eslettes;76245;763;Rouen;76;217602457
200069847;Gonzeville;76309;763;Rouen;76;217603091
200070068;Les Grandes-Ventes;76321;761;Dieppe;76;217603216
200069847;Grémonville;76325;763;Rouen;76;217603257
247600620;Hautot-le-Vatois;76347;763;Rouen;76;217603471
200023414;Jumièges;76378;763;Rouen;76;217603786
200068534;Lammerville;76380;761;Dieppe;76;217603802
200010700;Nointot;76468;762;Le Havre;76;217604685
247600604;Puisenval;76512;761;Dieppe;76;217605120
200070449;La Rue-Saint-Pierre;76547;763;Rouen;76;217605476
200070449;Saint-Jean-du-Cardonnay;76594;763;Rouen;76;217605948
247600729;Petit-Caux;76618;761;Dieppe;76;200056943
200069821;Saint-Pierre-en-Port;76637;762;Le Havre;76;217606375
247600729;Sauchay;76665;761;Dieppe;76;217606656
200069839;Sommesnil;76679;761;Dieppe;76;217606797
200010700;Trouville;76715;762;Le Havre;76;217607159
200070068;Ventes-Saint-Rémy;76733;761;Dieppe;76;217607332
200069722;Vieux-Rouen-sur-Bresle;76739;761;Dieppe;76;217607399
240100891;Valserhône;01033;014;Nantua;01;200083863
240100750;Challex;01078;013;Gex;01;210100780
200071751;Nivigne et Suran;01095;012;Bourg-en-Bresse;01;200062537
200069193;Condeissiat;01113;012;Bourg-en-Bresse;01;210101135
240100750;Divonne-les-Bains;01143;013;Gex;01;210101432
200029999;Labalme;01200;014;Nantua;01;210102000
200070555;Mézériat;01246;012;Bourg-en-Bresse;01;210102463
240100891;Montanges;01257;014;Nantua;01;210102570
200042935;Nurieux-Volognat;01267;014;Nantua;01;210102679
200040350;Peyrieu;01294;011;Belley;01;210102943
200029999;Pont-d'Ain;01304;014;Nantua;01;210103040
200042935;Prémillieu;01311;011;Belley;01;210103115
200040350;Rossillon;01329;011;Belley;01;210103297
200071371;Saint-Étienne-sur-Reyssouze;01352;012;Bourg-en-Bresse;01;210103529
200042497;Saint-Jean-de-Thurigneux;01362;012;Bourg-en-Bresse;01;210103628
200069193;Saint-Nizier-le-Désert;01381;012;Bourg-en-Bresse;01;210103818
200069193;Villette-sur-Ain;01449;012;Bourg-en-Bresse;01;210104493
200071892;Annois;02019;023;Saint-Quentin;02;210200192
200071785;Autreville;02041;022;Laon;02;210200416
200072031;Barzy-sur-Marne;02051;021;Château-Thierry;02;210200507
240200576;Boncourt;02097;022;Laon;02;210200945
244100798;Saint-Dyé-sur-Loire;41207;411;Blois;41;214102071
200072072;Saint-Rimay;41228;412;Vendôme;41;214102287
244100798;Thoury;41260;411;Blois;41;214102600
244200770;Chagnon;42036;423;Saint-Étienne;42;214200362
200065886;Chalmazel-Jeansagnière;42039;421;Montbrison;42;200055085
200035202;Chandon;42048;422;Roanne;42;214200487
200065886;Craintilleux;42075;421;Montbrison;42;214200750
200065886;Essertines-en-Châtelneuf;42089;421;Montbrison;42;214200891
200065894;Feurs;42094;421;Montbrison;42;214200941
200065886;L'Hôpital-sous-Rochefort;42109;421;Montbrison;42;214201097
200035202;Jarnosse;42112;422;Roanne;42;214201121
244200895;Malleval;42132;423;Saint-Étienne;42;214201329
200065886;Saint-Laurent-Rochefort;42252;421;Montbrison;42;214202525
244200770;Saint-Maurice-en-Gourgois;42262;421;Montbrison;42;214202624
200065886;Saint-Paul-d'Uzore;42269;421;Montbrison;42;214202699
244301099;Chambezon;43050;431;Brioude;43;214300501
244301107;Mazet-Saint-Voy;43130;433;Yssingeaux;43;214301301
200073419;Saint-Geneys-près-Saint-Paulien;43187;432;Le Puy-en-Velay;43;214301871
200073401;Saint-Julien-Chapteuil;43200;432;Le Puy-en-Velay;43;214302002
244301131;Saint-Just-Malmont;43205;433;Yssingeaux;43;214302051
200073427;Tiranges;43246;433;Yssingeaux;43;214302465
200073393;Villeneuve-d'Allier;43264;431;Brioude;43;214302648
244400537;Abbaretz;44001;445;Châteaubriant-Ancenis;44;214400012
200067346;Villeneuve-en-Retz;44021;443;Saint-Nazaire;44;200054229
244400438;La Chevrolière;44041;442;Nantes;44;214400418
244400404;Couëron;44047;442;Nantes;44;214400475
200000438;Crossac;44050;443;Saint-Nazaire;44;214400509
200067635;La Haie-Fouassière;44070;442;Nantes;44;214400707
244400503;Héric;44073;445;Châteaubriant-Ancenis;44;214400731
244400552;Montrelais;44104;445;Châteaubriant-Ancenis;44;214401044
244400503;Petit-Mars;44122;445;Châteaubriant-Ancenis;44;214401226
200067866;La Remaudière;44141;442;Nantes;44;214401416
244400537;Saffré;44149;445;Châteaubriant-Ancenis;44;214401499
244400404;Saint-Aignan-Grandlieu;44150;442;Nantes;44;214401507
200072734;Saint-Étienne-de-Montluc;44158;442;Nantes;44;214401580
200070183;Beaugency;45028;452;Orléans;45;214500282
244500419;Le Bignon-Mirabeau;45032;451;Montargis;45;214500324
200066280;Bouzonville-aux-Bois;45047;453;Pithiviers;45;214500472
200035764;La Chapelle-Onzerain;45074;452;Orléans;45;214500746
244500468;La Chapelle-Saint-Mesmin;45075;452;Orléans;45;214500753
200067676;Châtillon-Coligny;45085;451;Montargis;45;214500852
244500419;Girolles;45156;451;Montargis;45;214501561
244500484;Montigny;45214;452;Orléans;45;214502148
244500468;Orléans;45234;452;Orléans;45;214502346
200035764;Patay;45248;452;Orléans;45;214502486
244500468;Saint-Jean-de-la-Ruelle;45285;452;Orléans;45;214502858
200067668;La Selle-sur-le-Bied;45307;451;Montargis;45;200088532
200067676;Varennes-Changy;45332;451;Montargis;45;214503328
200035764;Villamblain;45337;452;Orléans;45;214503377
244500427;Vitry-aux-Loges;45346;452;Orléans;45;214503468
244600532;Beauregard;46020;461;Cahors;46;214600207
200066371;Belmont-Bretenoux;46024;462;Figeac;46;214600249
200067361;Boussac;46035;462;Figeac;46;214600355
200066371;Bretenoux;46038;462;Figeac;46;214600389
200023737;Labastide-Marnhac;46137;461;Cahors;46;214601379
200066371;Ladirat;46146;462;Figeac;46;214601460
200023737;Mercuès;46191;461;Cahors;46;214601916
200067361;Rudelle;46242;462;Figeac;46;214602427
200066371;Saint-Laurent-les-Tours;46273;462;Figeac;46;214602732
200066371;Saint-Michel-Loubéjou;46284;462;Figeac;46;214602849
244600433;Sauzet;46301;461;Cahors;46;214603011
200066371;Tauriac;46313;462;Figeac;46;214603136
200096956;Astaffort;47015;471;Agen;47;214700155
244700449;Baleyssagues;47020;472;Marmande;47;214700205
244701355;Boussès;47039;474;Nérac;47;214700395
200096956;Dondas;47082;471;Agen;47;214700825
248200016;Grayssas;47113;471;Agen;47;214701138
200068948;Thouars-sur-Garonne;47308;474;Nérac;47;214703084
200069128;Cubiérettes;48054;482;Mende;48;214800542
200069185;La Fage-Saint-Julien;48059;482;Mende;48;214800591
244800405;Saint-Bauzile;48137;482;Mende;48;214801375
200006930;Saint Bonnet-Laval;48139;482;Mende;48;200064673
200069136;Saint-Étienne-Vallée-Française;48148;481;Florac;48;214801482
200069185;Saint-Léger-du-Malzieu;48169;482;Mende;48;214801698
200069268;Les Salelles;48185;482;Mende;48;214801854
200069185;Serverette;48188;482;Mende;48;214801888
244900015;Cantenay-Épinard;49055;491;Angers;49;214900557
200071876;Longué-Jumelles;49180;493;Saumur;49;214901803
200068955;Les Rairies;49257;491;Angers;49;214902579
200071678;La Séguinière;49332;492;Cholet;49;214903320
200068955;Sermaise;49334;491;Angers;49;214903346
200071553;Bellevigne-en-Layon;49345;491;Angers;49;200055218
200067023;Cerisy-la-Salle;50111;503;Coutances;50;215001116
200069425;La Chaise-Baudouin;50112;501;Avranches;50;215001124
200067205;La Haye-d'Ectot;50235;502;Cherbourg;50;215002353
200067031;La Haye;50236;503;Coutances;50;200055986
200042604;La Haye-Pesnel;50237;501;Avranches;50;215002379
200067205;Lestre;50268;502;Cherbourg;50;215002684
200067023;Montaigu-les-Bois;50336;503;Coutances;50;215003369
200069425;Notre-Dame-de-Livoye;50379;501;Avranches;50;215003799
200066389;Pont-Hébert;50409;504;Saint-Lô;50;200077360
200069425;Saint-Brice;50451;501;Avranches;50;215004516
200066389;Saint-Jean-d'Elle;50492;504;Saint-Lô;50;200056513
200043354;Saint-Martin-le-Bouillant;50518;501;Avranches;50;215005182
200069425;Le Parc;50535;501;Avranches;50;200055960
200042604;Saint-Sauveur-la-Pommeraye;50549;501;Avranches;50;215005497
200066389;Saint-Vigor-des-Monts;50563;504;Saint-Lô;50;215005638
200067023;Saussey;50568;503;Coutances;50;215005687
200067205;Sottevast;50579;502;Cherbourg;50;215005794
200067205;Tamerville;50588;502;Cherbourg;50;215005885
200067205;Yvetot-Bocage;50648;502;Cherbourg;50;215006487
200066850;Saint-Martin-d'Ablois;51002;512;Épernay;51;215100025
200066850;Bannay;51034;512;Épernay;51;215100306
200066850;Binson-et-Orquigny;51063;512;Épernay;51;215100587
200067379;Bussy-le-Repos;51098;514;Vitry-le-François;51;215100918
200066850;La Caure;51100;512;Épernay;51;215100934
200067684;Chaltrait;51110;512;Épernay;51;215101031
200042703;La Chapelle-Felcourt;51126;511;Châlons-en-Champagne;51;215101171
200068666;Cheminon;51144;514;Vitry-le-François;51;215101346
200066876;Condé-sur-Marne;51161;511;Châlons-en-Champagne;51;215101502
200034718;Corbeil;51169;514;Vitry-le-François;51;215101585
200066835;Courcemain;51182;512;Épernay;51;215101700
200067213;Courtagnon;51190;513;Reims;51;215101775
245100979;Faux-Fresnay;51243;512;Épernay;51;215102252
245100979;Fère-Champenoise;51248;512;Épernay;51;215102302
245100615;Germaine;51266;512;Épernay;51;215102476
200042992;Gigny-Bussy;51270;514;Vitry-le-François;51;215102518
200042703;Givry-en-Argonne;51272;511;Châlons-en-Champagne;51;215102534
200067684;Givry-lès-Loisy;51273;512;Épernay;51;215102542
200042703;Gratreuil;51280;511;Châlons-en-Champagne;51;215102617
200034718;Humbauville;51296;514;Vitry-le-François;51;215102773
200066876;Isse;51301;511;Châlons-en-Champagne;51;215102807
200034718;Lignon;51322;514;Vitry-le-François;51;215103011
200042703;Passavant-en-Argonne;51424;511;Châlons-en-Champagne;51;215103920
200043438;Pogny;51436;511;Châlons-en-Champagne;51;215104035
200067213;Pourcy;51445;513;Reims;51;215104126
245100888;Rieux;51460;512;Épernay;51;215104274
200066835;Saint-Just-Sauvage;51492;512;Épernay;51;215104563
200066876;Saint-Memmie;51506;511;Châlons-en-Champagne;51;215104704
200067213;Unchair;51586;513;Reims;51;215105446
200067684;Vélye;51603;512;Épernay;51;215105594
200066876;Villers-le-Château;51634;511;Châlons-en-Champagne;51;215105875
200044253;Autigny-le-Grand;52029;523;Saint-Dizier;52;215200213
200069664;Roches-Bettaincourt;52044;523;Saint-Dizier;52;215200304
200044253;Blumeray;52057;523;Saint-Dizier;52;215200387
200070332;Chaudenay;52119;522;Langres;52;215200817
200070332;Coiffy-le-Bas;52135;522;Langres;52;215200965
200068658;Curmont;52157;521;Chaumont;52;215201096
200068666;Doulevant-le-Petit;52179;523;Saint-Dizier;52;215201278
200072999;Faverolles;52196;522;Langres;52;215201401
200068658;Foulain;52205;521;Chaumont;52;215201484
200072999;Frécourt;52207;522;Langres;52;215204025
200068666;Hallignicourt;52235;523;Saint-Dizier;52;215201690
200070332;Heuilley-le-Grand;52240;522;Langres;52;215204314
200033181;Le Coudray;28110;281;Chartres;28;212801104
200069912;La Ferté-Vidame;28149;283;Dreux;28;212801492
200070159;Garancières-en-Beauce;28169;281;Chartres;28;212801690
200033181;Moinville-la-Jeulin;28255;281;Chartres;28;212802557
200070159;Oysonville;28294;281;Chartres;28;212802946
200069953;Pierres;28298;281;Chartres;28;212802987
200069953;Les Pinthières;28299;283;Dreux;28;212802995
200070159;Poinville;28300;281;Chartres;28;212803001
200058360;Pontgouin;28302;281;Chartres;28;212803027
200033181;Saint-Prest;28358;281;Chartres;28;212803589
200040277;Saulnières;28369;283;Dreux;28;212803696
200070159;Toury;28391;281;Chartres;28;212803910
242900314;Brest;29019;291;Brest;29;212900195
242900793;Kernilis;29093;291;Brest;29;212900930
242900074;Lampaul-Plouarzel;29098;291;Brest;29;212900989
200067072;Mespaul;29148;293;Morlaix;29;212901482
242900702;Penmarch;29158;294;Quimper;29;212901581
242900835;Plougonven;29191;293;Morlaix;29;212901912
200066868;Rosnoën;29240;292;Châteaulin;29;212902407
200067072;Tréflaouénan;29285;293;Morlaix;29;212902852
200067247;Trégarvan;29289;292;Châteaulin;29;212902894
242010056;Afa;2A001;2A1;Ajaccio;2A;212000012
242010130;Sollacaro;2A284;2A4;Sartène;2A;212002844
242000495;Sorbollano;2A285;2A4;Sartène;2A;212002851
200015162;Aléria;2B009;2B3;Corte;2B;212000095
200073138;Asco;2B023;2B3;Corte;2B;212000236
242020105;Calenzana;2B049;2B5;Calvi;2B;212000491
200073138;Focicchia;2B116;2B3;Corte;2B;212001168
242020071;Noceta;2B177;2B3;Corte;2B;212001770
200042943;Rogliano;2B261;2B2;Bastia;2B;212002612
200073252;Silvareccio;2B280;2B3;Corte;2B;212002802
200042943;Tomino;2B327;2B2;Bastia;2B;212003271
200073252;Verdèse;2B344;2B3;Corte;2B;212003446
243000270;Blandas;30040;303;Le Vigan;30;213000409
243000643;Caissargues;30060;302;Nîmes;30;213000607
200034692;Codolet;30084;302;Nîmes;30;213000847
200034411;Colognac;30087;303;Le Vigan;30;213000870
200034379;Flaux;30110;302;Nîmes;30;213001100
243000296;Montmirat;30181;302;Nîmes;30;213001811
243000569;Mus;30185;302;Nîmes;30;213001852
200035129;Rochegude;30218;301;Alès;30;213002181
243000270;Roquedur;30220;303;Le Vigan;30;213002207
243000643;Saint-Mamert-du-Gard;30281;302;Nîmes;30;213002819
243100633;Auzeville-Tolosane;31035;313;Toulouse;31;213100357
200072635;Baren;31046;312;Saint-Gaudens;31;213100464
200073146;Beauchalot;31050;312;Saint-Gaudens;31;213100506
200068815;Beaufort;31051;311;Muret;31;213100514
200072635;Cathervielle;31125;312;Saint-Gaudens;31;213101256
200072643;Fabas;31178;312;Saint-Gaudens;31;213101785
200071298;Gibel;31220;313;Toulouse;31;213102205
200071314;Grenade;31232;313;Toulouse;31;213102320
200072635;Mayrègne;31335;312;Saint-Gaudens;31;213103351
200071314;Menville;31338;313;Toulouse;31;213103385
200066819;Montesquieu-Volvestre;31375;311;Muret;31;213103757
200071298;Montgaillard-Lauragais;31377;313;Toulouse;31;213103773
200072635;Pointis-de-Rivière;31426;312;Saint-Gaudens;31;213104268
243100633;Ramonville-Saint-Agne;31446;313;Toulouse;31;213104466
200073146;Razecueillé;31447;312;Saint-Gaudens;31;213104474
200072643;Saint-Ferréol-de-Comminges;31479;312;Saint-Gaudens;31;213104797
200071298;Sainte-Foy-d'Aigrefeuille;31480;313;Toulouse;31;213104805
200072643;Saint-Lary-Boujean;31493;312;Saint-Gaudens;31;213104938
243100518;Seilh;31541;313;Toulouse;31;213105414
200071314;Vignaux;31577;313;Toulouse;31;213105778
243100633;Vigoulet-Auzil;31578;313;Toulouse;31;213105786
200066926;Auch;32013;321;Auch;32;213200132
200023620;Castillon-Savès;32090;321;Auch;32;213200900
243200458;Cazaubon;32096;322;Condom;32;213200967
200023620;Frégouville;32134;321;Auch;32;213201346
200072320;Labarthe;32169;323;Mirande;32;213201692
243200417;Lagraulet-du-Gers;32180;322;Condom;32;213201809
243200425;Lamazère;32187;323;Mirande;32;213201874
243200458;Lannemaignan;32189;322;Condom;32;213201890
243200417;Larroque-Saint-Sernin;32196;322;Condom;32;213201965
200023620;Marestaing;32234;321;Auch;32;213202344
243200599;Montamat;32277;321;Auch;32;213202773
200066926;Ordan-Larroque;32301;321;Auch;32;213203011
243200508;Plaisance;32319;323;Mirande;32;213203193
243200391;Réjaumont;32341;322;Condom;32;213203417
200035632;Sabazan;32354;323;Mirande;32;213203540
243200417;Saint-Orens-Pouy-Petit;32400;322;Condom;32;213204001
200042372;Saint-Sauvy;32406;321;Auch;32;213204068
243200409;Sorbets;32437;322;Condom;32;213204373
200070092;Arveyres;33015;335;Libourne;33;213300155
243301389;Avensan;33022;334;Lesparre-Médoc;33;213300221
200069581;Barsac;33030;333;Langon;33;213300304
243300316;Blanquefort;33056;332;Bordeaux;33;213300569
243301355;Carignan-de-Bordeaux;33099;332;Bordeaux;33;213300999
200044394;Caudrot;33111;333;Langon;33;213301112
200070092;Les Églisottes-et-Chalaures;33154;335;Libourne;33;213301542
200043974;Fargues;33164;333;Langon;33;213301641
243300316;Gradignan;33192;332;Bordeaux;33;213301922
200070092;Lagorce;33218;335;Libourne;33;213302185
243301439;Langoiran;33226;333;Langon;33;213302268
243300316;Lormont;33249;332;Bordeaux;33;213302490
200044394;Loubens;33250;333;Langon;33;213302508
243301181;Marcenais;33266;331;Blaye;33;213302664
200044394;Morizès;33294;333;Langon;33;213302946
243301223;Pugnac;33341;331;Blaye;33;213303415
200043974;Roaillan;33357;333;Langon;33;213303571
200035533;Saint-Cibard;33386;335;Libourne;33;213303860
243301223;Saint-Laurent-d'Arce;33425;331;Blaye;33;213304256
200044394;Saint-Laurent-du-Plan;33428;333;Langon;33;213304280
200043974;Saint-Maixant;33438;333;Langon;33;213304389
200070092;Saint-Martin-de-Laye;33442;335;Libourne;33;213304421
200069599;Saint-Martin-de-Lerm;33443;333;Langon;33;213304439
200044394;Saint-Michel-de-Lapujade;33453;333;Langon;33;213304538
200069995;Saint-Sauveur;33471;334;Lesparre-Médoc;33;213304710
200069599;Soulignac;33515;333;Langon;33;213305154
200069995;Vertheuil;33545;334;Lesparre-Médoc;33;213305451
243400355;Brignac;34041;342;Lodève;34;213400419
200071058;Fouzilhon;34105;341;Béziers;34;213401052
243400520;Lunel;34145;343;Montpellier;34;213401458
200068567;La Bâtie-Montgascon;38029;382;La Tour-du-Pin;38;213800295
243801073;Beaucroissant;38030;381;Grenoble;38;213800303
200018166;Biviers;38045;381;Grenoble;38;213800451
200040715;Brié-et-Angonnes;38059;381;Grenoble;38;213800592
200070431;Chevrières;38099;381;Grenoble;38;213800998
243801255;Diémoz;38144;383;Vienne;38;213801442
200068542;Hières-sur-Amby;38190;382;La Tour-du-Pin;38;213801905
200059392;Mottier;38267;383;Vienne;38;213802671
243801255;Oytier-Saint-Oblas;38288;383;Vienne;38;213802887
200059392;Roybon;38347;383;Vienne;38;213803471
243800984;Saint-Blaise-du-Buis;38368;381;Grenoble;38;213803687
200085751;Saint-Clair-du-Rhône;38378;383;Vienne;38;213803786
200068542;Saint-Hilaire-de-Brens;38392;382;La Tour-du-Pin;38;213803927
200035772;Vitrey;54587;543;Nancy;54;215405879
200066140;Autrécourt-sur-Aire;55017;551;Bar-le-Duc;55;215500174
200066116;Brocourt-en-Argonne;55082;553;Verdun;55;215500828
200066157;Burey-en-Vaux;55088;552;Commercy;55;215500885
200066157;Burey-la-Côte;55089;552;Commercy;55;215500893
200049187;Champneuville;55099;553;Verdun;55;215500992
200066140;Courouvre;55129;552;Commercy;55;215501297
200066173;Dombras;55156;553;Verdun;55;215501560
245501176;Doncourt-aux-Templiers;55163;553;Verdun;55;215501636
245501176;Les Éparges;55172;553;Verdun;55;215501727
200066140;Érize-Saint-Dizier;55178;551;Bar-le-Duc;55;215501784
200066116;Forges-sur-Meuse;55193;553;Verdun;55;215501933
200066140;Foucaucourt-sur-Thabas;55194;551;Bar-le-Duc;55;215501941
245501242;Herméville-en-Woëvre;55244;553;Verdun;55;215502444
200066140;Lavoye;55285;551;Bar-le-Duc;55;215502857
200066157;Saint-Aubin-sur-Aire;55454;552;Commercy;55;215504549
200066132;Saulmory-Villefranche;55471;553;Verdun;55;215504713
245501176;Saulx-lès-Champlon;55473;553;Verdun;55;215504739
200066157;Cousances-lès-Triconville;55518;552;Commercy;55;215505181
200034874;Xivray-et-Marvoisin;55586;552;Commercy;55;215505868
200096683;Bignan;56017;562;Pontivy;56;215600172
200096683;Buléon;56027;562;Pontivy;56;215600271
200042174;Caudan;56036;561;Lorient;56;215600362
200042174;Gâvres;56062;561;Lorient;56;215600628
243500741;Saint-Gorgon;56216;563;Vannes;56;215602160
200067932;Sarzeau;56240;563;Vannes;56;215602400
200039865;Ars-sur-Moselle;57032;579;Metz;57;215700329
245701206;Bénestroff;57060;575;Sarrebourg-Château-Salins;57;215700600
200068146;Bettborn;57071;575;Sarrebourg-Château-Salins;57;215700717
200067502;Brulange;57115;573;Forbach-Boulay-Moselle;57;215701152
200039907;Chanville;57127;579;Metz;57;215701277
245700695;Évrange;57203;577;Thionville;57;215702036
245700133;Faulquemont;57209;573;Forbach-Boulay-Moselle;57;215702093
245701206;Gerbécourt;57247;575;Sarrebourg-Château-Salins;57;215702473
200068146;Gondrexange;57253;575;Sarrebourg-Château-Salins;57;215702531
200067486;Guerstling;57273;573;Forbach-Boulay-Moselle;57;215702739
200068146;Hellering-lès-Fénétrange;57310;575;Sarrebourg-Château-Salins;57;215703109
245701354;Inglange;57345;577;Thionville;57;215703455
200068146;Mittersheim;57469;575;Sarrebourg-Château-Salins;57;215704693
245701206;Montdidier;57478;575;Sarrebourg-Château-Salins;57;215704784
245701404;Ottange;57529;577;Thionville;57;215705294
200068146;Saint-Georges;57611;575;Sarrebourg-Château-Salins;57;215706110
200068146;Saint-Jean-de-Bassel;57613;575;Sarrebourg-Château-Salins;57;215706136
200069441;Schmittviller;57636;576;Sarreguemines;57;215706367
245701362;Terville;57666;577;Thionville;57;215706664
200068146;Voyer;57734;575;Sarrebourg-Château-Salins;57;215707340
200070746;Wiesviller;57745;576;Sarreguemines;57;215707456
200070746;Willerwald;57746;576;Sarreguemines;57;215707464
200067916;La Celle-sur-Loire;58044;584;Cosne-Cours-sur-Loire;58;215800442
200068088;Chasnay;58061;584;Cosne-Cours-sur-Loire;58;215800616
200067890;Corancy;58082;581;Château-Chinon (Ville);58;215800822
200068088;Murlin;58186;584;Cosne-Cours-sur-Loire;58;215801861
200067429;Pousseaux;58217;582;Clamecy;58;215802174
200067890;Saint-Brisson;58235;581;Château-Chinon (Ville);58;215802356
200067692;Saizy;58271;582;Clamecy;58;215802711
245804406;Sermoise-sur-Loire;58278;583;Nevers;58;215802786
200067916;Tracy-sur-Loire;58295;584;Cosne-Cours-sur-Loire;58;215802950
200093201;Armentières;59017;595;Lille;59;215900176
200041960;Attiches;59022;595;Lille;59;215900226
200044618;Aubigny-au-Bac;59026;593;Douai;59;215900267
200068500;Banteux;59047;592;Cambrai;59;215900473
200030633;Beauvois-en-Cambrésis;59063;592;Cambrai;59;215900630
200041960;Bouvignies;59105;593;Douai;59;215901059
200042190;Château-l'Abbaye;59144;596;Valenciennes;59;215901448
200041960;Chemy;59145;595;Lille;59;215901455
245901152;Hornaing;59314;593;Douai;59;215903147
245901152;Lewarde;59345;593;Douai;59;215903451
200093201;Lompret;59356;595;Lille;59;215903568
200041960;Louvil;59364;595;Lille;59;215903642
200043396;Louvroil;59365;591;Avesnes-sur-Helpe;59;215903659
200030633;Maretz;59382;592;Cambrai;59;215903824
200043396;Monceau-Saint-Waast;59406;591;Avesnes-sur-Helpe;59;215904061
200093201;Péronne-en-Mélantois;59458;595;Lille;59;215904582
200040947;Pradelles;59469;594;Dunkerque;59;215904699
200030633;Saint-Benin;59531;592;Cambrai;59;215905316
200040947;Sainte-Marie-Cappel;59536;594;Dunkerque;59;215905365
200030633;Saint-Vaast-en-Cambrésis;59547;592;Cambrai;59;215905472
200043396;Sassegnies;59556;591;Avesnes-sur-Helpe;59;215905563
245901038;Saulzoir;59558;592;Cambrai;59;215905589
246000855;Baugy;60048;603;Compiègne;60;216000471
200067973;Belle-Église;60060;604;Senlis;60;216000596
246000913;Blacourt;60073;601;Beauvais;60;216000737
246000848;Blargies;60076;601;Beauvais;60;216000760
246000772;Chiry-Ourscamp;60150;603;Compiègne;60;216001495
246000566;Coivrel;60158;602;Clermont;60;216001578
200068005;Cormeilles;60163;601;Beauvais;60;216001628
200066975;Courteuil;60170;604;Senlis;60;216001693
246000566;Crèvecœur-le-Petit;60179;602;Clermont;60;216001784
246000913;Espaubourg;60220;601;Beauvais;60;216002188
246000848;Formerie;60245;601;Beauvais;60;200083467
200067999;Fouquenies;60250;601;Beauvais;60;216002485
246000129;Labruyère;60332;602;Clermont;60;216003293
246000913;Lachapelle-aux-Pots;60333;601;Beauvais;60;216003301
246000871;Marolles;60385;604;Senlis;60;216003814
246000566;Méry-la-Bataille;60396;602;Clermont;60;216003921
200067965;Le Meux;60402;603;Compiègne;60;216003988
200067999;Le Mont-Saint-Adrien;60428;601;Beauvais;60;216004234
246000871;Nanteuil-le-Haudouin;60446;604;Senlis;60;216004416
246000376;Neuilly-sous-Clermont;60451;602;Clermont;60;216004465
246000756;Quesmy;60519;603;Compiègne;60;216005132
200068005;Rouvroy-les-Merles;60555;602;Clermont;60;216005496
246000848;Roy-Boissy;60557;601;Beauvais;60;216005512
246000566;Saint-Just-en-Chaussée;60581;602;Clermont;60;216005744
200068047;Saint-Maximin;60589;604;Senlis;60;216005827
200068005;Sérévillers;60615;602;Clermont;60;216006064
246000848;Songeons;60623;601;Beauvais;60;216006148
200067999;Velennes;60663;601;Beauvais;60;216006544
246000582;Villeneuve-les-Sablons;60678;601;Beauvais;60;216006692
200036069;Bazoches-sur-Hoëne;61029;613;Mortagne-au-Perche;61;216100297
200035111;La Chapelle-près-Sées;61098;611;Alençon;61;216100982
246100663;Ciral;61107;611;Alençon;61;216101071
200068450;Coulonces;61123;612;Argentan;61;216101238
246100663;Cuissai;61141;611;Alençon;61;216101410
200035814;Échalou;61149;612;Argentan;61;216101493
200068468;La Ferrière-au-Doyen;61162;613;Mortagne-au-Perche;61;216101626
246100663;Lonrai;61234;611;Alençon;61;216102343
200071520;Le Ménil-Ciboult;61262;612;Argentan;61;216102624
200036069;Sainte-Céronne-lès-Mortagne;61373;613;Mortagne-au-Perche;61;216103739
246100390;Saint-Hilaire-de-Briouze;61402;612;Argentan;61;216104026
200035103;Saint-Léger-sur-Sarthe;61415;611;Alençon;61;216104158
200035814;Saint-Philbert-sur-Orne;61444;612;Argentan;61;216104448
200068443;Tessé-Froulay;61482;611;Alençon;61;216104828
200072999;Marac;52307;522;Langres;52;215202219
200070332;Noidant-Chatenoy;52354;522;Langres;52;215204322
200044253;Nomécourt;52356;523;Saint-Dizier;52;215202557
200068666;Rives Dervoises;52411;523;Saint-Dizier;52;200059251
200068666;Roches-sur-Marne;52429;523;Saint-Dizier;52;215203084
200068658;Sarcey;52459;521;Chaumont;52;215203316
200069664;Semilly;52468;521;Chaumont;52;215204363
200068658;Treix;52494;521;Chaumont;52;215203530
200033298;La Bazouge-des-Alleux;53023;533;Mayenne;53;215300237
200042182;Chevaigné-du-Maine;53069;533;Mayenne;53;215300690
200048551;Méral;53151;531;Château-Gontier;53;215301516
200033298;Neau;53163;533;Mayenne;53;215301631
200048551;La Roë;53191;531;Château-Gontier;53;215301912
200042182;Saint-Aignan-de-Couptrain;53196;533;Mayenne;53;215301961
200042182;Saint-Calais-du-Désert;53204;533;Mayenne;53;215302043
245300355;Saint-Hilaire-du-Maine;53226;533;Mayenne;53;215302266
200033298;Thorigné-en-Charnie;53264;533;Mayenne;53;215302647
200070845;Anoux;54018;541;Briey;54;215400185
200041515;Atton;54027;543;Nancy;54;215400276
245400510;Battigny;54052;544;Toul;54;215400524
245400759;Bienville-la-Petite;54074;542;Lunéville;54;215400748
200070589;Bratte;54095;543;Nancy;54;215400953
200035772;Chaouilley;54117;543;Nancy;54;215401175
